Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-04-18,6870,Ovigyn D 3 Tablet SR,Other,4,161.39,645.56,Thursday,False,4,Summer,2024,16,25.9,42.7,34.3,34.2,0.0,Summer,12.0,19.0,3.0,12.0,12.857142857142858,14.466666666666667,-0.6153846153846154
2024-05-01,6870,Ovigyn D 3 Tablet SR,Other,24,161.39,3873.36,Wednesday,False,5,Summer,2024,18,30.5,41.3,35.9,44.9,0.0,Summer,25.0,30.0,8.0,11.857142857142858,12.428571428571429,15.0,-0.038461538461538464
2024-05-16,6870,Ovigyn D 3 Tablet SR,Other,16,161.39,2582.24,Thursday,False,5,Summer,2024,20,30.5,40.9,35.7,40.3,0.0,Summer,17.0,6.0,24.0,11.714285714285714,13.142857142857142,14.733333333333333,-0.05555555555555555
2024-05-29,6870,Ovigyn D 3 Tablet SR,Other,26,161.39,4196.14,Wednesday,False,5,Summer,2024,22,27.8,43.4,35.6,46.7,0.0,Summer,15.0,5.0,19.0,13.285714285714286,14.642857142857142,14.966666666666667,0.6875
2024-05-30,6870,Ovigyn D 3 Tablet SR,Other,8,161.39,1291.12,Thursday,False,5,Summer,2024,22,28.6,39.6,34.1,45.7,0.0,Summer,11.0,7.0,17.0,12.857142857142858,14.714285714285714,14.666666666666666,-0.25
2024-05-31,6870,Ovigyn D 3 Tablet SR,Other,33,161.39,5325.87,Friday,False,5,Summer,2024,22,26.8,39.5,33.1,31.2,6.0,Summer,5.0,16.0,18.0,16.857142857142858,15.928571428571429,15.166666666666666,4.666666666666667
2024-07-21,6870,Ovigyn D 3 Tablet SR,Other,25,161.39,4034.75,Sunday,True,7,Monsoon,2024,29,24.6,32.4,28.5,74.1,87.1,Monsoon,7.0,20.0,13.0,19.428571428571427,16.285714285714285,15.566666666666666,2.25
2024-07-23,6870,Ovigyn D 3 Tablet SR,Other,21,161.39,3389.19,Tuesday,False,7,Monsoon,2024,30,24.0,33.2,28.6,80.0,29.6,Monsoon,4.0,12.0,20.0,21.857142857142858,16.928571428571427,15.6,3.4
2024-08-01,6870,Ovigyn D 3 Tablet SR,Other,9,161.39,1452.51,Thursday,False,8,Monsoon,2024,31,27.8,30.2,29.0,90.8,0.0,Monsoon,24.0,25.0,15.0,19.714285714285715,15.785714285714286,15.4,-0.6
2024-08-09,6870,Ovigyn D 3 Tablet SR,Other,33,161.39,5325.87,Friday,False,8,Monsoon,2024,32,25.2,30.9,28.1,85.7,0.0,Monsoon,16.0,17.0,5.0,22.142857142857142,16.928571428571427,16.333333333333332,1.0
2024-08-27,6870,Ovigyn D 3 Tablet SR,Other,28,161.39,4518.92,Tuesday,False,8,Monsoon,2024,35,24.1,34.8,29.5,70.5,0.0,Monsoon,26.0,15.0,21.0,22.428571428571427,17.857142857142858,16.566666666666666,0.07407407407407407
2024-08-30,6870,Ovigyn D 3 Tablet SR,Other,7,161.39,1129.73,Friday,False,8,Monsoon,2024,35,24.0,33.6,28.8,85.7,74.9,Monsoon,8.0,11.0,12.0,22.285714285714285,17.571428571428573,16.4,-0.1111111111111111
2024-09-16,6870,Ovigyn D 3 Tablet SR,Other,2,161.39,322.78,Monday,False,9,Monsoon,2024,38,25.9,31.0,28.4,83.6,83.6,Monsoon,33.0,5.0,29.0,17.857142857142858,17.357142857142858,15.5,-0.9117647058823529
2024-12-15,6870,Ovigyn D 3 Tablet SR,Other,21,161.39,3389.19,Sunday,True,12,Winter,2024,50,10.0,25.3,17.7,64.0,0.0,Winter,25.0,7.0,11.0,17.285714285714285,18.357142857142858,15.833333333333334,-0.15384615384615385
2024-12-23,6870,Ovigyn D 3 Tablet SR,Other,13,161.39,2098.07,Monday,False,12,Winter,2024,52,11.0,29.9,20.5,52.5,0.0,Winter,21.0,4.0,12.0,16.142857142857142,19.0,15.866666666666667,-0.36363636363636365
2023-09-30,6906,Oxcarb 300 Tablet,Other,7,307.27,2150.89,Saturday,True,9,Monsoon,2023,39,25.1,30.1,27.6,77.3,23.2,Monsoon,27.0,14.0,13.0,15.142857142857142,17.214285714285715,16.7,-0.7142857142857143
2023-10-08,6906,Oxcarb 300 Tablet,Other,2,307.27,614.54,Sunday,True,10,Spring,2023,40,21.4,31.4,26.4,55.7,0.0,Spring,28.0,11.0,25.0,11.428571428571429,16.571428571428573,15.933333333333334,-0.896551724137931
2023-10-27,6906,Oxcarb 300 Tablet,Other,30,307.27,9218.1,Friday,False,10,Spring,2023,43,22.1,31.5,26.8,64.1,2.8,Spring,9.0,25.0,20.0,14.428571428571429,16.928571428571427,16.266666666666666,2.1
2023-10-29,6906,Oxcarb 300 Tablet,Other,1,307.27,307.27,Sunday,True,10,Spring,2023,43,24.9,32.6,28.8,56.9,0.0,Spring,15.0,7.0,15.0,12.428571428571429,16.5,15.8,-0.875
2023-12-18,6906,Oxcarb 300 Tablet,Other,31,307.27,9525.37,Monday,False,12,Winter,2023,51,13.5,28.2,20.8,58.2,0.2,Winter,16.0,20.0,7.0,14.571428571428571,17.285714285714285,16.6,0.8823529411764706
2024-02-16,6906,Oxcarb 300 Tablet,Other,26,307.27,7989.02,Friday,False,2,Winter,2024,7,17.8,25.3,21.5,65.7,0.0,Winter,25.0,24.0,12.0,14.714285714285714,17.428571428571427,17.066666666666666,0.038461538461538464
2024-03-11,6906,Oxcarb 300 Tablet,Other,30,307.27,9218.1,Monday,False,3,Summer,2024,11,27.6,44.1,35.8,30.2,0.0,Summer,6.0,21.0,25.0,18.142857142857142,18.071428571428573,17.233333333333334,3.4285714285714284
2024-03-30,6906,Oxcarb 300 Tablet,Other,14,307.27,4301.78,Saturday,True,3,Summer,2024,13,29.0,39.3,34.1,39.8,0.0,Summer,7.0,27.0,4.0,19.142857142857142,17.142857142857142,17.566666666666666,0.875
2024-04-08,6906,Oxcarb 300 Tablet,Other,31,307.27,9525.37,Monday,False,4,Summer,2024,15,27.7,36.6,32.2,42.4,0.0,Summer,2.0,28.0,12.0,23.285714285714285,17.357142857142858,18.2,9.666666666666666
2024-04-17,6906,Oxcarb 300 Tablet,Other,12,307.27,3687.24,Wednesday,False,4,Summer,2024,16,31.9,41.2,36.6,41.7,0.0,Summer,30.0,9.0,26.0,20.714285714285715,17.571428571428573,17.733333333333334,-0.5806451612903226
2024-05-07,6906,Oxcarb 300 Tablet,Other,9,307.27,2765.43,Tuesday,False,5,Summer,2024,19,30.1,35.5,32.8,33.5,0.0,Summer,1.0,15.0,1.0,21.857142857142858,17.142857142857142,18.0,4.0
2024-05-20,6906,Oxcarb 300 Tablet,Other,9,307.27,2765.43,Monday,False,5,Summer,2024,21,25.4,41.4,33.4,47.8,0.0,Summer,31.0,16.0,14.0,18.714285714285715,16.642857142857142,17.833333333333332,-0.6875
2024-05-25,6906,Oxcarb 300 Tablet,Other,20,307.27,6145.4,Saturday,True,5,Summer,2024,21,28.6,41.3,35.0,39.9,0.0,Summer,26.0,25.0,25.0,17.857142857142858,16.285714285714285,17.666666666666668,-0.2222222222222222
2024-06-14,6906,Oxcarb 300 Tablet,Other,20,307.27,6145.4,Friday,False,6,Monsoon,2024,24,24.4,29.3,26.8,85.3,64.5,Monsoon,30.0,6.0,3.0,16.428571428571427,17.285714285714285,18.233333333333334,-0.3225806451612903
2024-06-17,6906,Oxcarb 300 Tablet,Other,26,307.27,7989.02,Monday,False,6,Monsoon,2024,25,24.6,34.1,29.4,81.9,94.0,Monsoon,14.0,7.0,33.0,18.142857142857142,18.642857142857142,18.0,0.8
2024-06-26,6906,Oxcarb 300 Tablet,Other,17,307.27,5223.59,Wednesday,False,6,Monsoon,2024,26,25.9,31.4,28.7,78.5,55.2,Monsoon,31.0,2.0,24.0,16.142857142857142,19.714285714285715,17.766666666666666,-0.4375
2024-06-27,6906,Oxcarb 300 Tablet,Other,28,307.27,8603.56,Thursday,False,6,Monsoon,2024,26,24.6,33.4,29.0,93.3,109.8,Monsoon,12.0,30.0,14.0,18.428571428571427,19.571428571428573,18.233333333333334,1.2307692307692308
2024-07-03,6906,Oxcarb 300 Tablet,Other,9,307.27,2765.43,Wednesday,False,7,Monsoon,2024,27,25.8,34.1,29.9,73.2,0.0,Monsoon,9.0,1.0,11.0,18.428571428571427,20.142857142857142,18.166666666666668,0.0
2024-07-11,6906,Oxcarb 300 Tablet,Other,21,307.27,6452.67,Thursday,False,7,Monsoon,2024,28,26.7,31.1,28.9,88.4,2.3,Monsoon,9.0,31.0,25.0,20.142857142857142,19.428571428571427,18.033333333333335,1.2
2024-08-18,6906,Oxcarb 300 Tablet,Other,16,307.27,4916.32,Sunday,True,8,Monsoon,2024,33,26.6,30.9,28.7,83.7,0.0,Monsoon,20.0,26.0,7.0,19.571428571428573,18.714285714285715,18.333333333333332,-0.19047619047619047
2024-08-20,6906,Oxcarb 300 Tablet,Other,21,307.27,6452.67,Tuesday,False,8,Monsoon,2024,34,22.2,34.0,28.1,83.1,128.8,Monsoon,20.0,30.0,20.0,19.714285714285715,18.071428571428573,18.366666666666667,0.047619047619047616
2024-10-12,6906,Oxcarb 300 Tablet,Other,11,307.27,3379.97,Saturday,True,10,Spring,2024,41,18.8,34.6,26.7,68.9,0.0,Spring,26.0,14.0,24.0,17.571428571428573,17.857142857142858,17.933333333333334,-0.5555555555555556
2024-10-16,6906,Oxcarb 300 Tablet,Other,30,307.27,9218.1,Wednesday,False,10,Spring,2024,42,18.8,29.5,24.2,74.6,0.0,Spring,17.0,31.0,21.0,19.428571428571427,17.785714285714285,18.233333333333334,0.7222222222222222
2024-10-22,6906,Oxcarb 300 Tablet,Other,18,307.27,5530.86,Tuesday,False,10,Spring,2024,43,19.3,32.5,25.9,69.7,0.0,Spring,28.0,12.0,27.0,18.0,18.214285714285715,17.933333333333334,-0.3448275862068966
2024-10-25,6906,Oxcarb 300 Tablet,Other,12,307.27,3687.24,Friday,False,10,Spring,2024,43,22.7,32.5,27.6,63.6,0.0,Spring,9.0,9.0,28.0,18.428571428571427,18.428571428571427,17.4,0.3
2024-10-26,6906,Oxcarb 300 Tablet,Other,2,307.27,614.54,Saturday,True,10,Spring,2024,43,24.8,29.6,27.2,59.1,19.8,Spring,21.0,9.0,9.0,15.714285714285714,17.928571428571427,17.166666666666668,-0.8636363636363636
2024-11-14,6906,Oxcarb 300 Tablet,Other,6,307.27,1843.62,Thursday,False,11,Spring,2024,46,18.1,30.8,24.4,68.0,4.9,Spring,16.0,20.0,15.0,14.285714285714286,16.928571428571427,16.866666666666667,-0.5882352941176471
2024-12-16,6906,Oxcarb 300 Tablet,Other,24,307.27,7374.48,Monday,False,12,Winter,2024,51,12.1,25.3,18.7,63.1,0.0,Winter,21.0,20.0,16.0,14.714285714285714,17.214285714285715,17.133333333333333,0.13636363636363635
2024-12-17,6906,Oxcarb 300 Tablet,Other,12,307.27,3687.24,Tuesday,False,12,Winter,2024,51,11.1,24.7,17.9,61.7,0.0,Winter,11.0,26.0,25.0,14.857142857142858,16.214285714285715,16.7,0.08333333333333333
2024-12-27,6906,Oxcarb 300 Tablet,Other,9,307.27,2765.43,Friday,False,12,Winter,2024,52,17.4,29.8,23.6,60.6,2.9,Winter,30.0,17.0,6.0,11.857142857142858,15.642857142857142,16.8,-0.6774193548387096
2023-04-13,6941,Osicare Plus Tablet,Anti-inflammatory,8,493.49,3947.92,Thursday,False,4,Summer,2023,15,25.7,35.4,30.5,34.6,7.3,Summer,6.0,10.0,8.0,16.857142857142858,15.642857142857142,14.5,0.2857142857142857
2023-04-16,6941,Osicare Plus Tablet,Anti-inflammatory,7,493.49,3454.43,Sunday,True,4,Summer,2023,15,27.7,41.1,34.4,37.8,0.0,Summer,15.0,8.0,5.0,15.714285714285714,15.571428571428571,14.566666666666666,-0.5
2023-04-27,6941,Osicare Plus Tablet,Anti-inflammatory,14,493.49,6908.86,Thursday,False,4,Summer,2023,17,30.3,36.8,33.6,32.3,0.0,Summer,4.0,12.0,17.0,17.142857142857142,15.714285714285714,14.466666666666667,2.0
2023-05-21,6941,Osicare Plus Tablet,Anti-inflammatory,19,493.49,9376.31,Sunday,True,5,Summer,2023,20,30.2,39.6,34.9,30.7,0.0,Summer,19.0,30.0,6.0,17.142857142857142,14.928571428571429,14.9,0.0
2023-05-27,6941,Osicare Plus Tablet,Anti-inflammatory,10,493.49,4934.9,Saturday,True,5,Summer,2023,21,29.6,43.5,36.6,36.4,0.0,Summer,7.0,17.0,17.0,17.571428571428573,14.428571428571429,14.666666666666666,0.375
2023-06-01,6941,Osicare Plus Tablet,Anti-inflammatory,17,493.49,8389.33,Thursday,False,6,Monsoon,2023,22,28.0,34.7,31.3,72.6,28.0,Monsoon,32.0,18.0,6.0,15.428571428571429,14.357142857142858,15.033333333333333,-0.45454545454545453
2023-06-03,6941,Osicare Plus Tablet,Anti-inflammatory,2,493.49,986.98,Saturday,True,6,Monsoon,2023,22,22.9,29.5,26.2,93.8,3.8,Monsoon,33.0,10.0,17.0,11.0,13.785714285714286,14.533333333333333,-0.9117647058823529
2023-06-13,6941,Osicare Plus Tablet,Anti-inflammatory,21,493.49,10363.29,Tuesday,False,6,Monsoon,2023,24,25.9,33.3,29.6,90.5,105.3,Monsoon,8.0,6.0,19.0,12.857142857142858,14.857142857142858,14.6,1.4444444444444444
2023-06-20,6941,Osicare Plus Tablet,Anti-inflammatory,6,493.49,2960.94,Tuesday,False,6,Monsoon,2023,25,27.9,33.6,30.8,77.1,74.4,Monsoon,7.0,15.0,9.0,12.714285714285714,14.214285714285714,14.5,-0.125
2023-07-10,6941,Osicare Plus Tablet,Anti-inflammatory,27,493.49,13324.23,Monday,False,7,Monsoon,2023,28,22.6,32.3,27.5,74.8,0.0,Monsoon,14.0,4.0,15.0,14.571428571428571,15.857142857142858,14.9,0.8666666666666667
2023-07-12,6941,Osicare Plus Tablet,Anti-inflammatory,11,493.49,5428.39,Wednesday,False,7,Monsoon,2023,28,26.4,32.8,29.6,93.8,87.6,Monsoon,19.0,19.0,14.0,13.428571428571429,15.285714285714286,14.8,-0.4
2023-07-14,6941,Osicare Plus Tablet,Anti-inflammatory,10,493.49,4934.9,Friday,False,7,Monsoon,2023,28,27.8,33.4,30.6,92.4,0.0,Monsoon,10.0,7.0,21.0,13.428571428571429,15.5,14.433333333333334,0.0
2023-08-22,6941,Osicare Plus Tablet,Anti-inflammatory,25,493.49,12337.25,Tuesday,False,8,Monsoon,2023,34,24.9,33.6,29.3,87.6,0.0,Monsoon,17.0,32.0,7.0,14.571428571428571,15.0,15.033333333333333,0.4444444444444444
2023-09-07,6941,Osicare Plus Tablet,Anti-inflammatory,16,493.49,7895.84,Thursday,False,9,Monsoon,2023,36,23.2,29.3,26.2,89.7,44.7,Monsoon,2.0,33.0,9.0,16.571428571428573,13.785714285714286,15.266666666666667,4.666666666666667
2023-09-27,6941,Osicare Plus Tablet,Anti-inflammatory,30,493.49,14804.7,Wednesday,False,9,Monsoon,2023,39,24.6,31.0,27.8,78.6,59.9,Monsoon,21.0,8.0,31.0,17.857142857142858,15.357142857142858,15.233333333333333,0.4090909090909091
2023-12-12,6941,Osicare Plus Tablet,Anti-inflammatory,15,493.49,7402.35,Tuesday,False,12,Winter,2023,50,11.4,23.4,17.4,54.2,0.0,Winter,6.0,7.0,13.0,19.142857142857142,15.928571428571429,15.3,1.2857142857142858
2024-01-09,6941,Osicare Plus Tablet,Anti-inflammatory,6,493.49,2960.94,Tuesday,False,1,Winter,2024,2,16.2,23.1,19.7,54.8,0.0,Winter,27.0,14.0,10.0,16.142857142857142,15.357142857142858,15.166666666666666,-0.75
2024-02-20,6941,Osicare Plus Tablet,Anti-inflammatory,27,493.49,13324.23,Tuesday,False,2,Winter,2024,8,14.7,28.0,21.3,66.1,0.0,Winter,11.0,19.0,8.0,18.428571428571427,15.928571428571429,15.8,1.3333333333333333
2024-02-28,6941,Osicare Plus Tablet,Anti-inflammatory,24,493.49,11843.76,Wednesday,False,2,Winter,2024,9,12.7,26.7,19.7,52.1,0.0,Winter,10.0,10.0,12.0,20.428571428571427,16.928571428571427,16.2,1.2727272727272727
2024-03-27,6941,Osicare Plus Tablet,Anti-inflammatory,24,493.49,11843.76,Wednesday,False,3,Summer,2024,13,31.0,44.5,37.8,48.3,0.0,Summer,25.0,17.0,30.0,20.285714285714285,17.428571428571427,16.0,-0.038461538461538464
2024-04-06,6941,Osicare Plus Tablet,Anti-inflammatory,5,493.49,2467.45,Saturday,True,4,Summer,2024,14,29.4,36.6,33.0,32.3,0.0,Summer,16.0,2.0,17.0,18.714285714285715,17.642857142857142,15.6,-0.6470588235294118
2024-04-30,6941,Osicare Plus Tablet,Anti-inflammatory,5,493.49,2467.45,Tuesday,False,4,Summer,2024,18,31.1,35.0,33.1,34.2,0.0,Summer,30.0,21.0,18.0,15.142857142857142,16.5,15.166666666666666,-0.8064516129032258
2024-05-04,6941,Osicare Plus Tablet,Anti-inflammatory,11,493.49,5428.39,Saturday,True,5,Summer,2024,18,29.1,41.4,35.2,43.9,0.0,Summer,15.0,6.0,10.0,14.571428571428571,16.857142857142858,15.2,-0.25
2024-06-04,6941,Osicare Plus Tablet,Anti-inflammatory,13,493.49,6415.37,Tuesday,False,6,Monsoon,2024,23,24.7,33.1,28.9,71.7,4.3,Monsoon,6.0,27.0,6.0,15.571428571428571,15.857142857142858,15.433333333333334,1.0
2024-07-18,6941,Osicare Plus Tablet,Anti-inflammatory,6,493.49,2960.94,Thursday,False,7,Monsoon,2024,29,26.0,34.5,30.3,87.5,14.5,Monsoon,27.0,11.0,15.0,12.571428571428571,15.5,15.133333333333333,-0.75
2024-07-22,6941,Osicare Plus Tablet,Anti-inflammatory,28,493.49,13817.72,Monday,False,7,Monsoon,2024,30,25.5,30.7,28.1,78.2,144.5,Monsoon,24.0,10.0,4.0,13.142857142857142,16.785714285714285,15.933333333333334,0.16
2024-08-05,6941,Osicare Plus Tablet,Anti-inflammatory,16,493.49,7895.84,Monday,False,8,Monsoon,2024,32,22.3,31.4,26.8,75.9,76.1,Monsoon,24.0,25.0,19.0,12.0,16.142857142857142,15.833333333333334,-0.32
2024-08-10,6941,Osicare Plus Tablet,Anti-inflammatory,10,493.49,4934.9,Saturday,True,8,Monsoon,2024,32,22.5,31.7,27.1,92.9,0.0,Monsoon,5.0,16.0,7.0,12.714285714285714,15.714285714285714,15.933333333333334,0.8333333333333334
2024-08-22,6941,Osicare Plus Tablet,Anti-inflammatory,28,493.49,13817.72,Thursday,False,8,Monsoon,2024,34,23.3,28.8,26.0,86.3,67.1,Monsoon,5.0,30.0,32.0,16.0,15.571428571428571,15.8,3.8333333333333335
2024-08-23,6941,Osicare Plus Tablet,Anti-inflammatory,29,493.49,14311.21,Friday,False,8,Monsoon,2024,34,27.2,31.3,29.2,76.2,71.9,Monsoon,11.0,15.0,33.0,18.571428571428573,16.571428571428573,15.666666666666666,1.5
2024-10-27,6941,Osicare Plus Tablet,Anti-inflammatory,10,493.49,4934.9,Sunday,True,10,Spring,2024,43,23.4,32.3,27.8,73.8,0.0,Spring,13.0,6.0,8.0,18.142857142857142,16.857142857142858,15.733333333333333,-0.21428571428571427
2024-10-29,6941,Osicare Plus Tablet,Anti-inflammatory,20,493.49,9869.8,Tuesday,False,10,Spring,2024,44,23.3,29.2,26.2,73.6,0.0,Spring,6.0,27.0,7.0,20.142857142857142,16.357142857142858,16.166666666666668,2.0
2024-11-08,6941,Osicare Plus Tablet,Anti-inflammatory,28,493.49,13817.72,Friday,False,11,Spring,2024,45,19.3,29.9,24.6,62.6,0.0,Spring,28.0,24.0,14.0,20.142857142857142,16.642857142857142,16.633333333333333,0.0
2024-11-29,6941,Osicare Plus Tablet,Anti-inflammatory,9,493.49,4441.41,Friday,False,11,Spring,2024,48,21.0,33.5,27.2,67.3,0.0,Spring,16.0,24.0,19.0,19.142857142857142,15.571428571428571,16.3,-0.4117647058823529
2023-07-30,7058,Optiqmega Capsule,Supplement,12,368.0,4416.0,Sunday,True,7,Monsoon,2023,30,24.8,33.6,29.2,94.0,98.8,Monsoon,21.0,20.0,14.0,15.857142857142858,16.571428571428573,15.266666666666667,-0.4090909090909091
2023-08-21,7058,Optiqmega Capsule,Supplement,22,368.0,8096.0,Monday,False,8,Monsoon,2023,34,27.8,32.9,30.3,72.7,0.0,Monsoon,25.0,7.0,10.0,15.428571428571429,17.642857142857142,15.666666666666666,-0.11538461538461539
2023-08-24,7058,Optiqmega Capsule,Supplement,23,368.0,8464.0,Thursday,False,8,Monsoon,2023,34,23.4,30.6,27.0,81.6,143.6,Monsoon,13.0,32.0,14.0,16.857142857142858,17.0,15.966666666666667,0.7142857142857143
2023-08-27,7058,Optiqmega Capsule,Supplement,12,368.0,4416.0,Sunday,True,8,Monsoon,2023,34,28.0,34.7,31.3,76.1,141.3,Monsoon,23.0,14.0,20.0,15.285714285714286,16.857142857142858,15.7,-0.4583333333333333
2023-09-17,7058,Optiqmega Capsule,Supplement,5,368.0,1840.0,Sunday,True,9,Monsoon,2023,37,24.5,32.6,28.5,94.4,36.5,Monsoon,11.0,15.0,4.0,14.428571428571429,16.142857142857142,15.733333333333333,-0.5
2023-10-23,7058,Optiqmega Capsule,Supplement,21,368.0,7728.0,Monday,False,10,Spring,2023,43,24.6,33.9,29.3,67.9,0.0,Spring,14.0,28.0,22.0,15.428571428571429,15.642857142857142,15.7,0.4666666666666667
2023-11-07,7058,Optiqmega Capsule,Supplement,16,368.0,5888.0,Tuesday,False,11,Spring,2023,45,20.1,33.6,26.8,74.9,0.0,Spring,13.0,4.0,13.0,15.857142857142858,16.5,15.8,0.21428571428571427
2023-11-19,7058,Optiqmega Capsule,Supplement,12,368.0,4416.0,Sunday,True,11,Spring,2023,46,20.9,33.2,27.1,59.9,0.0,Spring,12.0,21.0,5.0,15.857142857142858,15.857142857142858,16.033333333333335,0.0
2023-11-25,7058,Optiqmega Capsule,Supplement,13,368.0,4784.0,Saturday,True,11,Spring,2023,47,19.7,34.1,26.9,67.1,0.0,Spring,22.0,25.0,10.0,14.571428571428571,15.0,16.133333333333333,-0.391304347826087
2023-11-28,7058,Optiqmega Capsule,Supplement,29,368.0,10672.0,Tuesday,False,11,Spring,2023,48,24.2,30.1,27.1,72.9,0.0,Spring,23.0,13.0,12.0,15.428571428571429,16.142857142857142,16.7,0.25
2023-12-06,7058,Optiqmega Capsule,Supplement,8,368.0,2944.0,Wednesday,False,12,Winter,2023,49,17.9,28.1,23.0,64.5,0.0,Winter,12.0,23.0,3.0,14.857142857142858,15.071428571428571,16.866666666666667,-0.3076923076923077
2023-12-16,7058,Optiqmega Capsule,Supplement,12,368.0,4416.0,Saturday,True,12,Winter,2023,50,12.3,28.3,20.3,53.5,0.0,Winter,5.0,11.0,32.0,15.857142857142858,15.142857142857142,16.2,1.1666666666666667
2023-12-27,7058,Optiqmega Capsule,Supplement,9,368.0,3312.0,Wednesday,False,12,Winter,2023,52,14.1,24.2,19.1,55.3,0.0,Winter,21.0,14.0,10.0,14.142857142857142,14.785714285714286,16.166666666666668,-0.5454545454545454
2024-01-01,7058,Optiqmega Capsule,Supplement,21,368.0,7728.0,Monday,False,1,Winter,2024,1,13.7,25.9,19.8,61.9,0.0,Winter,16.0,13.0,27.0,14.857142857142858,15.357142857142858,15.966666666666667,0.29411764705882354
2024-01-21,7058,Optiqmega Capsule,Supplement,12,368.0,4416.0,Sunday,True,1,Winter,2024,3,12.3,29.0,20.6,55.8,0.0,Winter,12.0,12.0,14.0,14.857142857142858,15.357142857142858,15.9,0.0
2024-03-24,7058,Optiqmega Capsule,Supplement,10,368.0,3680.0,Sunday,True,3,Summer,2024,12,27.9,36.3,32.1,45.0,0.0,Summer,13.0,22.0,10.0,14.428571428571429,14.5,15.9,-0.21428571428571427
2024-04-26,7058,Optiqmega Capsule,Supplement,21,368.0,7728.0,Friday,False,4,Summer,2024,17,25.9,36.7,31.3,38.3,0.0,Summer,29.0,23.0,20.0,13.285714285714286,14.357142857142858,15.933333333333334,-0.26666666666666666
2024-05-04,7058,Optiqmega Capsule,Supplement,21,368.0,7728.0,Saturday,True,5,Summer,2024,18,29.1,41.4,35.2,43.9,0.0,Summer,8.0,12.0,7.0,15.142857142857142,15.0,16.4,1.4444444444444444
2024-05-11,7058,Optiqmega Capsule,Supplement,15,368.0,5520.0,Saturday,True,5,Summer,2024,19,27.0,44.0,35.5,30.8,0.0,Summer,12.0,5.0,32.0,15.571428571428571,15.714285714285714,15.833333333333334,0.23076923076923078
2024-06-01,7058,Optiqmega Capsule,Supplement,15,368.0,5520.0,Saturday,True,6,Monsoon,2024,22,23.5,28.5,26.0,74.1,30.2,Monsoon,9.0,21.0,14.0,16.428571428571427,15.285714285714286,15.866666666666667,0.6
2024-06-04,7058,Optiqmega Capsule,Supplement,23,368.0,8464.0,Tuesday,False,6,Monsoon,2024,23,24.7,33.1,28.9,71.7,4.3,Monsoon,21.0,16.0,15.0,16.714285714285715,15.785714285714286,16.133333333333333,0.09090909090909091
2024-06-09,7058,Optiqmega Capsule,Supplement,7,368.0,2576.0,Sunday,True,6,Monsoon,2024,23,22.8,28.3,25.5,75.7,86.0,Monsoon,12.0,12.0,28.0,16.0,15.428571428571429,15.433333333333334,-0.38461538461538464
2024-06-11,7058,Optiqmega Capsule,Supplement,9,368.0,3312.0,Tuesday,False,6,Monsoon,2024,24,23.2,31.1,27.2,71.3,21.6,Monsoon,10.0,13.0,4.0,15.857142857142858,15.142857142857142,15.6,-0.09090909090909091
2024-07-10,7058,Optiqmega Capsule,Supplement,5,368.0,1840.0,Wednesday,False,7,Monsoon,2024,28,27.2,29.0,28.1,94.2,37.4,Monsoon,21.0,29.0,21.0,13.571428571428571,13.428571428571429,15.066666666666666,-0.7272727272727273
2024-07-16,7058,Optiqmega Capsule,Supplement,27,368.0,9936.0,Tuesday,False,7,Monsoon,2024,29,22.7,33.9,28.3,70.3,145.6,Monsoon,21.0,8.0,25.0,14.428571428571429,14.785714285714286,15.133333333333333,0.2727272727272727
2024-07-19,7058,Optiqmega Capsule,Supplement,15,368.0,5520.0,Friday,False,7,Monsoon,2024,29,22.5,34.9,28.7,70.2,101.3,Monsoon,15.0,12.0,13.0,14.428571428571429,15.0,15.2,0.0
2024-07-24,7058,Optiqmega Capsule,Supplement,5,368.0,1840.0,Wednesday,False,7,Monsoon,2024,30,22.8,33.7,28.3,79.2,93.3,Monsoon,15.0,9.0,23.0,13.0,14.714285714285714,14.6,-0.625
2024-08-04,7058,Optiqmega Capsule,Supplement,14,368.0,5152.0,Sunday,True,8,Monsoon,2024,31,23.4,30.9,27.1,86.2,46.0,Monsoon,23.0,21.0,11.0,11.714285714285714,14.214285714285714,14.7,-0.375
2024-09-08,7058,Optiqmega Capsule,Supplement,13,368.0,4784.0,Sunday,True,9,Monsoon,2024,36,22.1,34.3,28.2,81.5,0.0,Monsoon,7.0,12.0,14.0,12.571428571428571,14.285714285714286,14.666666666666666,0.75
2024-10-12,7058,Optiqmega Capsule,Supplement,15,368.0,5520.0,Saturday,True,10,Spring,2024,41,18.8,34.6,26.7,68.9,0.0,Spring,9.0,10.0,13.0,13.428571428571429,14.642857142857142,14.733333333333333,0.6
2024-11-13,7058,Optiqmega Capsule,Supplement,16,368.0,5888.0,Wednesday,False,11,Spring,2024,46,23.7,31.5,27.6,72.8,7.3,Spring,5.0,21.0,12.0,15.0,14.285714285714286,14.866666666666667,1.8333333333333333
